iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
JPN,Asia,Japan,21/02/2023 00:00,33076693,0,20154.57,71686,0,141.57,264618.66,0,161.24,573.5,0,1.13,,,,,,,,,,,,,,,,,,,382037371,104667186,103314647,174055538,61578,75551,308.21,84.44,83.35,140.42,610,1287,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/02/2023 00:00,33076693,0,20154.57,71686,0,141.57,264618.66,0,161.24,573.5,0,1.13,,502,4.05,10503,84.74,,,,,,,,,,,,,,382104490,104668164,103316396,174119930,67119,75910,308.27,84.44,83.35,140.47,612,1304,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/02/2023 00:00,33076693,0,20154.57,71686,0,141.57,264618.66,0,161.24,573.5,0,1.13,,,,,,,,,,,,,,,,,,,382115182,104668297,103316562,174130323,10692,68691,308.28,84.44,83.35,140.48,554,1200,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/02/2023 00:00,33076693,0,20154.57,71686,0,141.57,264618.66,0,161.24,573.5,0,1.13,,,,,,,,,,,,,,,,,,,382217374,104670228,103319862,174227284,102192,65985,308.36,84.44,83.35,140.56,532,1227,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/02/2023 00:00,33076693,0,20154.57,71686,0,141.57,264618.66,0,161.24,573.5,0,1.13,,,,,,,,,,,,,,,,,,,382327778,104672545,103324504,174330729,110404,61185,308.45,84.45,83.36,140.64,494,1095,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/02/2023 00:00,33172567,95874,13696.29,72268,582,83.14,265385.66,767.01,109.57,578.16,4.66,0.66,,,,,,,,,,,,,,,,,,,382346744,104672923,103325510,174348311,18966,60705,308.46,84.45,83.36,140.66,490,1067,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/02/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,,,,,,,,,,,,,,,,,,382388933,104673652,103326844,174388437,42189,59020,308.5,84.45,83.36,140.69,476,1077,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/02/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,,,,,,,,,,,,,,,,,,382434720,104674377,103328682,174431661,45787,56764,308.54,84.45,83.36,140.73,458,1027,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,136038.81,2.97,5.56,1103.36
JPN,Asia,Japan,01/03/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,388,3.13,7629,61.55,,,,,,,,,,,,,,382462819,104675134,103329771,174457914,28099,51190,308.56,84.45,83.36,140.75,413,996,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/03/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,,,,,,,,,,,,,,,,,,382490505,104675922,103330999,174483584,27686,53618,308.58,84.45,83.36,140.77,433,1089,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/03/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,,,,,,,,,,,,,,,,,,382550266,104677491,103332877,174539898,59761,47556,308.63,84.45,83.37,140.81,384,1038,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/03/2023 00:00,33172567,0,13696.29,72268,0,83.14,265385.66,0,109.57,578.16,0,0.66,,,,,,,,,,,,,,,,,,,382618059,104679817,103334806,174603436,67793,41469,308.68,84.45,83.37,140.86,335,1039,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/03/2023 00:00,33251497,78930,11275.71,72771,503,71.86,266017.12,631.45,90.21,582.18,4.02,0.57,,,,,,,,,,,,,,,,,,,382630148,104680391,103335385,174614372,12089,40486,308.69,84.45,83.37,140.87,327,1067,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,,,,,,,,,,,,,,,,,,382656740,104681069,103336088,174639583,26592,38258,308.71,84.45,83.37,140.89,309,1060,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,,,,,,,,,,,,,,,,,,382689491,104682215,103337246,174670030,32751,36396,308.74,84.45,83.37,140.92,294,1120,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,330,2.66,6331,51.08,,,,,,,,,,,,,,382718095,104683037,103338142,174696916,28604,36468,308.76,84.45,83.37,140.94,294,1129,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,,,,,,,,,,,,,,,,,,382744600,104683708,103339095,174721797,26505,36299,308.79,84.46,83.37,140.96,293,1112,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,,,,,,,,,,,,,,,,,,382804351,104685255,103341013,174778083,59751,36298,308.83,84.46,83.37,141,293,1109,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/03/2023 00:00,33251497,0,11275.71,72771,0,71.86,266017.12,0,90.21,582.18,0,0.57,,,,,,,,,,,,,,,,,,,382867460,104686246,103344018,174837196,63109,35629,308.88,84.46,83.37,141.05,287,918,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/03/2023 00:00,33316509,65012,9287.43,73199,428,61.14,266537.22,520.11,74.3,585.6,3.42,0.49,,,,,,,,,,,,,,,,,,,382877921,104686388,103344584,174846949,10461,35396,308.89,84.46,83.37,141.06,286,857,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,,,,,,,,,,,,,,,,,,382903705,104686665,103345317,174871723,25784,35281,308.91,84.46,83.38,141.08,285,799,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,,,,,,,,,,,,,,,,,,382932844,104687110,103346459,174899275,29139,34765,308.94,84.46,83.38,141.1,280,699,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,259,2.09,5321,42.93,,,,,,,,,,,,,,382957786,104687498,103347488,174922800,24942,34242,308.96,84.46,83.38,141.12,276,637,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,,,,,,,,,,,,,,,,,,382979680,104687814,103347926,174943940,21894,33583,308.97,84.46,83.38,141.14,271,587,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,,,,,,,,,,,,,,,,,,383029281,104688566,103349781,174990934,49601,32133,309.01,84.46,83.38,141.18,259,473,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/03/2023 00:00,33316509,0,9287.43,73199,0,61.14,266537.22,0,74.3,585.6,0,0.49,,,,,,,,,,,,,,,,,,,383084297,104689577,103352387,175042333,55016,30977,309.06,84.46,83.38,141.22,250,476,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/03/2023 00:00,33368365,51856,7408,73511,312,44.57,266952.06,414.86,59.26,588.1,2.5,0.36,,,,,,,,,,,,,,,,,,,383093670,104689706,103352780,175051184,9373,30821,309.07,84.46,83.38,141.23,249,474,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,,,,,,,,,,,,,,,,,,383119930,104690058,103353551,175076321,26260,30889,309.09,84.46,83.38,141.25,249,485,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,,,,,,,,,,,,,,,,,,383123377,104690092,103353607,175079678,3447,27219,309.09,84.46,83.38,141.25,220,426,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,223,1.8,4709,37.99,,,,,,,,,,,,,,383144481,104690439,103354628,175099414,21104,26671,309.11,84.46,83.38,141.26,215,420,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,,,,,,,,,,,,,,,,,,383166164,104690820,103355559,175119785,21683,26641,309.13,84.46,83.38,141.28,215,429,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,,,,,,,,,,,,,,,,,,383214338,104691613,103357676,175165049,48174,26437,309.16,84.46,83.39,141.32,213,435,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/03/2023 00:00,33368365,0,7408,73511,0,44.57,266952.06,0,59.26,588.1,0,0.36,,,,,,,,,,,,,,,,,,,383271561,104692515,103360530,175218516,57223,26752,309.21,84.46,83.39,141.36,216,420,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/03/2023 00:00,33415461,47096,6728,73747,236,33.71,267328.84,376.78,53.82,589.99,1.89,0.27,,,,,,,,,,,,,,,,,,,383284874,104692676,103361319,175230879,13313,27315,309.22,84.46,83.39,141.37,220,424,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/03/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,,,,,,,,,,,,,,,,,,383307521,104693015,103362178,175252328,22647,26799,309.24,84.46,83.39,141.39,216,422,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/03/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,,,,,,,,,,,,,,,,,,383336017,104693604,103363733,175278680,28496,30377,309.26,84.46,83.39,141.41,245,502,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/03/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,184,1.48,3983,32.13,,,,,,,,,,,,,,383359890,104694025,103364792,175301073,23873,30773,309.28,84.46,83.39,141.43,248,512,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/03/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,,,,,,,,,,,,,,,,,,383380902,104694432,103365710,175320760,21012,30677,309.3,84.46,83.39,141.44,247,516,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,31/03/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,,,,,,,,,,,,,,,,,,383419107,104695175,103367657,175356275,38205,29253,309.33,84.46,83.39,141.47,236,509,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,139980.52,2.97,3.03,1135.33
JPN,Asia,Japan,01/04/2023 00:00,33415461,0,6728,73747,0,33.71,267328.84,0,53.82,589.99,0,0.27,,,,,,,,,,,,,,,,,,,383436594,104695742,103368360,175372492,17487,23576,309.34,84.46,83.39,141.48,190,461,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/04/2023 00:00,33462859,47398,6771.14,73953,206,29.43,267708.03,379.19,54.17,591.64,1.65,0.24,,,,,,,,,,,,,,,,,,,383439074,104695893,103368476,175374705,2480,22029,309.35,84.47,83.39,141.49,178,460,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,,,,,,,,,,,,,,,,,,383446901,104696132,103368703,175382066,7827,19911,309.35,84.47,83.39,141.49,161,445,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,,,,,,,,,,,,,,,,,,383456515,104696521,103369132,175390862,9614,17214,309.36,84.47,83.39,141.5,139,417,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,170,1.37,3539,28.55,,,,,,,,,,,,,,383465127,104696860,103369441,175398826,8612,15034,309.37,84.47,83.39,141.51,121,405,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,,,,,,,,,,,,,,,,,,383471970,104697092,103369727,175405151,6843,13010,309.37,84.47,83.4,141.51,105,380,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,,,,,,,,,,,,,,,,,,383489676,104697681,103370399,175421596,17706,10081,309.39,84.47,83.4,141.52,81,358,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/04/2023 00:00,33462859,0,6771.14,73953,0,29.43,267708.03,0,54.17,591.64,0,0.24,,,,,,,,,,,,,,,,,,,383513079,104698195,103371230,175443654,23403,10926,309.41,84.47,83.4,141.54,88,350,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/04/2023 00:00,33516848,53989,7712.71,74096,143,20.43,268139.97,431.92,61.7,592.78,1.14,0.16,,,,,,,,,,,,,,,,,,,383516079,104698337,103371338,175446404,3000,11001,309.41,84.47,83.4,141.54,89,349,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,,,,,,,,,,,,,,,,,,383522638,104698534,103371572,175452532,6559,10820,309.41,84.47,83.4,141.55,87,343,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,,,,,,,,,,,,,,,,,,383530139,104698819,103371801,175459519,7501,10518,309.42,84.47,83.4,141.55,85,328,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,177,1.43,3637,29.34,,,,,,,,,,,,,,383536970,104698964,103372109,175465897,6831,10263,309.42,84.47,83.4,141.56,83,301,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,,,,,,,,,,,,,,,,,,383543306,104699129,103372393,175471784,6336,10191,309.43,84.47,83.4,141.56,82,291,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,,,,,,,,,,,,,,,,,,383560226,104699486,103372972,175487768,16920,10079,309.44,84.47,83.4,141.58,81,258,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/04/2023 00:00,33516848,0,7712.71,74096,0,20.43,268139.97,0,61.7,592.78,0,0.16,,,,,,,,,,,,,,,,,,,383584211,104700164,103373786,175510261,23985,10162,309.46,84.47,83.4,141.6,82,281,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/04/2023 00:00,33573695,56847,8121,74235,139,19.86,268594.75,454.78,64.97,593.89,1.11,0.16,,,,,,,,,,,,,,,,,,,383587760,104700277,103373902,175513581,3549,10240,309.47,84.47,83.4,141.6,83,277,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,,,,,,,,,,,,,,,,,,383594078,104700491,103374157,175519430,6318,10206,309.47,84.47,83.4,141.6,82,280,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,,,,,,,,,,,,,,,,,,383601545,104700840,103374594,175526111,7467,10201,309.48,84.47,83.4,141.61,82,289,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,187,1.51,3708,29.92,,,,,,,,,,,,,,383608438,104701121,103374925,175532392,6893,10210,309.48,84.47,83.4,141.61,82,308,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,,,,,,,,,,,,,,,,,,383615361,104701453,103375226,175538682,6923,10294,309.49,84.47,83.4,141.62,83,332,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,,,,,,,,,,,,,,,,,,383633028,104702077,103375895,175555056,17667,10400,309.5,84.47,83.4,141.63,84,370,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/04/2023 00:00,33573695,0,8121,74235,0,19.86,268594.75,0,64.97,593.89,0,0.16,,,,,,,,,,,,,,,,,,,383660753,104702814,103376783,175581156,27725,10935,309.52,84.47,83.4,141.65,88,379,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/04/2023 00:00,33639205,65510,9358.57,74376,141,20.14,269118.84,524.09,74.87,595.02,1.13,0.16,,,,,,,,,,,,,,,,,,,383664623,104702938,103376990,175584695,3870,10980,309.53,84.47,83.4,141.66,89,380,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,,,,,,,,,,,,,,,,,,383671834,104703143,103377313,175591378,7211,11108,309.53,84.47,83.4,141.66,90,379,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,,,,,,,,,,,,,,,,,,383679987,104703421,103377724,175598842,8153,11206,309.54,84.47,83.4,141.67,90,369,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,194,1.56,3801,30.66,,,,,,,,,,,,,,383687783,104703645,103378076,175606062,7796,11335,309.55,84.47,83.4,141.67,91,361,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,,,,,,,,,,,,,,,,,,383694973,104703863,103378376,175612734,7190,11373,309.55,84.47,83.4,141.68,92,344,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,,,,,,,,,,,,,,,,,,383714597,104704330,103379046,175631221,19624,11653,309.57,84.47,83.4,141.69,94,322,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/04/2023 00:00,33639205,0,9358.57,74376,0,20.14,269118.84,0,74.87,595.02,0,0.16,,,,,,,,,,,,,,,,,,,383721256,104704454,103379322,175637480,6659,8643,309.57,84.47,83.4,141.7,70,234,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/04/2023 00:00,33714017,74812,10687.43,74542,166,23.71,269717.34,598.51,85.5,596.35,1.33,0.19,,,,,,,,,,,,,,,,,,,383724199,104704532,103379476,175640191,2943,8511,309.58,84.47,83.4,141.7,69,228,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,142510.61,2.95,2.1,1155.86
JPN,Asia,Japan,01/05/2023 00:00,33714017,0,10687.43,74542,0,23.71,269717.34,0,85.5,596.35,0,0.19,,,,,,,,,,,,,,,,,,,383729556,104704649,103379616,175645291,5357,8246,309.58,84.47,83.4,141.7,67,215,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/05/2023 00:00,33714017,0,10687.43,74542,0,23.71,269717.34,0,85.5,596.35,0,0.19,,,,,,,,,,,,,,,,,,,383735450,104704809,103379807,175650834,5894,7923,309.58,84.47,83.4,141.71,64,198,0,,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
